order_id,customer_id,store_id,order_date,order_status
17336,449,448,2025-03-25,returned
17337,4419,259,2025-05-22,returned
17338,3589,342,2025-05-19,cancelled
17339,1432,488,2025-06-07,completed
17340,2708,352,2025-05-31,completed
17341,2658,241,2025-05-27,cancelled
17342,3305,90,2025-05-14,pending
17343,571,208,2025-06-08,pending
17344,2146,396,2025-04-16,returned
17345,2708,48,2025-04-28,returned
17346,2605,396,2025-05-28,completed
17347,2836,120,2025-05-02,completed
17348,1087,33,2025-04-11,cancelled
17349,588,347,2025-05-18,pending
17350,4271,65,2025-06-20,returned
17351,385,273,2025-05-25,returned
17352,4170,219,2025-04-10,cancelled
17353,886,472,2025-05-24,cancelled
17354,3578,430,2025-05-18,returned
17355,435,402,2025-06-05,completed
17356,4049,8,2025-04-26,cancelled
17357,4643,122,2025-05-05,returned
17358,3794,19,2025-05-04,completed
17359,2743,190,2025-05-26,pending
17360,1508,199,2025-05-22,cancelled
17361,638,378,2025-04-04,pending
17362,2155,198,2025-06-05,cancelled
17363,2744,79,2025-05-01,cancelled
17364,3984,288,2025-06-05,returned
17365,1603,471,2025-04-30,cancelled
17366,940,195,2025-04-28,pending
17367,1144,3,2025-04-21,pending
17368,1304,409,2025-05-04,returned
17369,1019,43,2025-04-20,pending
17370,662,257,2025-04-28,completed
17371,491,74,2025-04-14,completed
17372,2278,308,2025-04-25,completed
17373,262,369,2025-05-08,cancelled
17374,3628,499,2025-04-03,cancelled
17375,2727,185,2025-04-03,returned
17376,3981,127,2025-03-29,cancelled
17377,1775,77,2025-05-14,pending
17378,1876,453,2025-04-29,completed
17379,1543,66,2025-05-14,completed
17380,4504,406,2025-05-16,pending
17381,3407,200,2025-05-18,cancelled
17382,4240,128,2025-06-19,cancelled
17383,4814,263,2025-04-18,completed
17384,4296,140,2025-05-15,returned
17385,4919,265,2025-04-29,returned
17386,1691,71,2025-04-06,returned
17387,2586,262,2025-04-21,cancelled
17388,2744,219,2025-04-11,pending
17389,3885,55,2025-05-17,pending
17390,3820,28,2025-04-08,pending
17391,2126,469,2025-06-13,cancelled
17392,3215,435,2025-03-31,cancelled
17393,2849,289,2025-04-30,completed
17394,4931,32,2025-05-27,returned
17395,3271,477,2025-04-11,completed
17396,4700,153,2025-05-07,returned
17397,4297,102,2025-06-01,completed
17398,3414,76,2025-05-02,returned
17399,2384,208,2025-05-19,cancelled
17400,4113,459,2025-03-30,returned
17401,1454,138,2025-05-29,cancelled
17402,2462,200,2025-04-13,pending
17403,673,73,2025-04-15,cancelled
17404,1146,352,2025-05-29,completed
17405,4745,485,2025-03-29,pending
17406,3757,157,2025-03-28,pending
17407,4646,424,2025-05-05,completed
17408,4825,265,2025-05-11,completed
17409,656,74,2025-05-01,pending
17410,312,94,2025-04-27,completed
17411,2796,336,2025-05-24,completed
17412,1135,331,2025-04-26,cancelled
17413,642,108,2025-04-18,returned
17414,4175,143,2025-06-21,completed
17415,2660,149,2025-03-27,completed
17416,3177,343,2025-04-22,cancelled
17417,1354,118,2025-05-12,returned
17418,65,1,2025-05-25,returned
17419,4081,244,2025-06-19,cancelled
17420,634,315,2025-05-01,completed
17421,379,106,2025-05-29,pending
17422,1298,494,2025-05-22,returned
17423,218,244,2025-04-25,pending
17424,2351,390,2025-04-20,returned
17425,4174,383,2025-05-27,cancelled
17426,1965,83,2025-05-11,returned
17427,3832,490,2025-06-13,cancelled
17428,4358,159,2025-03-28,returned
17429,2230,326,2025-05-24,pending
17430,636,398,2025-04-02,completed
17431,1711,72,2025-06-08,pending
17432,1901,279,2025-04-27,cancelled
17433,2110,125,2025-05-12,returned
17434,3561,491,2025-06-08,returned
17435,1935,29,2025-04-26,cancelled
17436,4490,176,2025-06-18,pending
17437,633,318,2025-05-23,returned
17438,2275,391,2025-04-26,cancelled
17439,4936,492,2025-05-03,returned
17440,4469,77,2025-04-28,pending
17441,2224,106,2025-05-01,completed
17442,1116,349,2025-06-07,completed
17443,1223,183,2025-04-11,cancelled
17444,4108,257,2025-04-26,pending
17445,1380,353,2025-06-11,pending
17446,172,245,2025-05-22,completed
17447,2190,57,2025-06-11,pending
17448,2703,240,2025-04-04,completed
17449,3380,231,2025-06-02,completed
17450,3746,256,2025-04-29,pending
17451,2459,130,2025-04-05,cancelled
17452,2462,377,2025-04-01,returned
17453,2670,335,2025-05-18,returned
17454,569,53,2025-05-19,pending
17455,903,192,2025-03-31,returned
17456,4313,427,2025-04-13,returned
17457,1728,60,2025-04-27,completed
17458,1070,153,2025-06-17,pending
17459,3172,412,2025-06-20,cancelled
17460,2600,308,2025-04-30,returned
17461,1891,293,2025-04-13,cancelled
17462,3502,271,2025-05-17,cancelled
17463,3041,263,2025-04-27,pending
17464,816,414,2025-05-24,completed
17465,4691,8,2025-06-07,pending
17466,2837,285,2025-06-15,cancelled
17467,4125,365,2025-06-13,returned
17468,1108,194,2025-05-07,pending
17469,1536,356,2025-05-07,returned
17470,2867,18,2025-04-07,pending
17471,4022,325,2025-06-02,completed
17472,4964,80,2025-04-10,returned
17473,2505,95,2025-04-26,completed
17474,55,89,2025-05-03,pending
17475,4504,400,2025-03-30,returned
17476,1331,476,2025-04-16,completed
17477,4003,128,2025-05-25,returned
17478,3393,479,2025-04-30,cancelled
17479,4663,494,2025-05-25,returned
17480,343,194,2025-05-29,cancelled
17481,4742,364,2025-06-18,completed
17482,959,289,2025-05-19,returned
17483,2189,113,2025-04-30,pending
17484,2831,212,2025-03-26,pending
17485,1548,298,2025-04-07,cancelled
17486,219,89,2025-04-28,completed
17487,634,442,2025-06-17,completed
17488,4168,242,2025-05-22,completed
17489,362,492,2025-06-18,completed
17490,329,276,2025-06-05,pending
17491,1465,66,2025-04-15,completed
17492,2941,121,2025-06-14,pending
17493,1367,22,2025-05-26,pending
17494,4718,368,2025-06-05,cancelled
17495,3142,393,2025-04-23,completed
17496,4335,293,2025-05-03,completed
17497,2388,218,2025-04-16,returned
17498,581,435,2025-04-16,returned
17499,955,428,2025-06-20,completed
17500,755,147,2025-05-03,returned
17501,4396,93,2025-04-17,cancelled
17502,3816,423,2025-05-27,cancelled
17503,4631,315,2025-04-09,completed
17504,998,464,2025-04-01,returned
17505,1569,291,2025-06-03,completed
17506,3213,215,2025-05-20,cancelled
17507,478,377,2025-03-26,returned
17508,4219,272,2025-05-16,cancelled
17509,3786,368,2025-06-14,returned
17510,318,94,2025-06-14,returned
17511,1613,63,2025-05-06,returned
17512,163,123,2025-06-04,cancelled
17513,436,79,2025-06-18,cancelled
17514,2788,8,2025-04-14,returned
17515,1633,65,2025-05-09,returned
17516,499,478,2025-05-31,cancelled
17517,1266,433,2025-05-07,cancelled
17518,722,339,2025-03-25,returned
17519,4985,417,2025-05-19,cancelled
17520,2572,221,2025-05-30,cancelled
17521,3126,275,2025-04-24,returned
17522,3104,240,2025-05-31,returned
17523,2084,211,2025-06-19,completed
17524,2278,85,2025-03-24,cancelled
17525,69,9,2025-04-10,completed
17526,111,429,2025-04-15,completed
17527,1735,390,2025-06-20,returned
17528,2156,98,2025-05-23,returned
17529,4183,139,2025-05-10,returned
17530,800,9,2025-04-22,returned
17531,1969,260,2025-05-16,pending
17532,1561,491,2025-04-10,pending
17533,1207,167,2025-05-23,pending
17534,1829,247,2025-03-29,returned
17535,1348,329,2025-05-14,pending
17536,1713,369,2025-05-25,pending
17537,2201,169,2025-04-20,completed
17538,948,176,2025-05-18,cancelled
17539,972,242,2025-06-17,returned
17540,3317,189,2025-04-25,returned
17541,4416,216,2025-05-29,returned
17542,644,22,2025-03-31,completed
17543,293,10,2025-03-27,cancelled
17544,4903,45,2025-04-10,completed
17545,4340,460,2025-06-16,returned
17546,1333,330,2025-06-06,cancelled
17547,4093,312,2025-05-15,pending
17548,1764,321,2025-06-10,pending
17549,2469,261,2025-05-10,completed
17550,2337,29,2025-04-12,pending
17551,3234,497,2025-05-25,returned
17552,1846,45,2025-05-31,cancelled
17553,2848,325,2025-06-15,cancelled
17554,4307,25,2025-03-28,completed
17555,4124,247,2025-04-19,cancelled
17556,4082,396,2025-04-17,cancelled
17557,3776,169,2025-06-15,completed
17558,1737,57,2025-03-30,pending
17559,4519,70,2025-04-29,pending
17560,4024,28,2025-05-20,cancelled
17561,2250,132,2025-05-23,returned
17562,4391,478,2025-04-11,cancelled
17563,136,54,2025-03-24,pending
17564,4438,45,2025-04-11,pending
17565,4150,188,2025-04-18,cancelled
17566,895,282,2025-04-24,cancelled
17567,1450,316,2025-05-14,pending
17568,1318,487,2025-04-30,returned
17569,2293,166,2025-05-19,returned
17570,377,34,2025-05-30,returned
17571,3677,128,2025-06-07,pending
17572,3991,339,2025-03-25,completed
17573,548,25,2025-06-02,returned
17574,2961,99,2025-06-02,returned
17575,363,178,2025-05-09,cancelled
17576,4629,250,2025-06-14,completed
17577,1507,243,2025-04-21,pending
17578,648,322,2025-05-21,completed
17579,4375,80,2025-06-12,returned
17580,1352,332,2025-06-21,returned
17581,3833,161,2025-05-24,returned
17582,4898,311,2025-05-10,completed
17583,3558,356,2025-05-27,completed
17584,2464,60,2025-04-25,returned
17585,3181,6,2025-05-26,cancelled
17586,3148,207,2025-04-15,completed
17587,696,420,2025-05-27,pending
17588,4511,296,2025-03-28,pending
17589,713,362,2025-04-20,completed
17590,3939,161,2025-05-16,returned
17591,2493,113,2025-05-08,cancelled
17592,4605,415,2025-03-29,pending
17593,184,300,2025-04-12,returned
17594,2636,115,2025-05-16,pending
17595,3092,102,2025-05-31,completed
17596,2146,297,2025-05-04,pending
17597,4110,323,2025-05-24,returned
17598,4743,49,2025-04-23,returned
17599,984,338,2025-04-18,returned
17600,2620,332,2025-06-09,returned
17601,4469,222,2025-04-16,pending
17602,2051,462,2025-04-17,cancelled
17603,2252,409,2025-06-02,returned
17604,2292,342,2025-05-11,pending
17605,1414,15,2025-05-30,returned
17606,4652,457,2025-06-02,pending
17607,2772,397,2025-03-26,cancelled
17608,4332,397,2025-06-09,pending
17609,447,6,2025-05-02,pending
17610,2865,274,2025-06-05,completed
17611,4521,398,2025-05-21,returned
17612,3017,208,2025-06-18,pending
17613,2081,382,2025-05-16,cancelled
17614,794,369,2025-05-17,completed
17615,4153,266,2025-04-04,cancelled
17616,1905,149,2025-03-30,pending
17617,700,458,2025-04-17,pending
17618,3610,372,2025-04-24,pending
17619,3710,433,2025-05-24,returned
17620,4146,402,2025-05-20,pending
17621,2364,25,2025-04-08,returned
17622,4776,428,2025-04-19,pending
17623,1128,482,2025-05-29,completed
17624,4563,46,2025-04-29,returned
17625,3882,45,2025-04-13,returned
17626,3703,341,2025-04-12,completed
17627,977,4,2025-04-25,pending
17628,2331,23,2025-04-05,pending
17629,437,494,2025-06-14,returned
17630,1793,224,2025-04-30,completed
17631,4081,160,2025-06-06,cancelled
17632,3728,388,2025-05-18,cancelled
17633,865,243,2025-05-02,completed
17634,4113,140,2025-06-11,completed
17635,148,406,2025-06-19,completed
17636,232,385,2025-04-14,completed
17637,740,117,2025-05-30,pending
17638,484,427,2025-04-10,pending
17639,963,142,2025-06-10,completed
17640,2092,469,2025-06-07,completed
17641,653,48,2025-04-28,pending
17642,4676,83,2025-05-19,completed
17643,2911,339,2025-04-28,completed
17644,4754,77,2025-05-31,returned
17645,4031,481,2025-04-23,pending
17646,2184,148,2025-03-27,pending
17647,3673,364,2025-05-28,returned
17648,2368,166,2025-06-12,returned
17649,619,266,2025-06-03,cancelled
17650,3493,288,2025-04-22,completed
17651,3059,463,2025-03-27,pending
17652,1691,467,2025-05-26,returned
17653,2690,318,2025-04-17,returned
17654,2536,250,2025-04-03,completed
17655,4838,54,2025-06-08,cancelled
17656,4222,237,2025-04-06,completed
17657,4942,95,2025-04-08,completed
17658,4186,404,2025-05-28,pending
17659,1826,483,2025-04-29,pending
17660,3080,178,2025-04-04,returned
17661,994,291,2025-04-14,returned
17662,4381,326,2025-06-05,returned
17663,4452,455,2025-04-14,completed
17664,1111,194,2025-06-18,returned
17665,3371,350,2025-03-31,completed
17666,3155,374,2025-06-03,pending
17667,3749,446,2025-03-25,returned
17668,220,346,2025-06-20,returned
17669,3087,182,2025-05-06,returned
17670,2429,475,2025-05-18,returned
17671,3041,431,2025-06-05,returned
17672,3624,340,2025-04-12,cancelled
17673,4919,466,2025-05-11,returned
17674,4018,223,2025-03-24,returned
17675,1753,355,2025-05-08,completed
17676,322,463,2025-05-10,returned
17677,2606,18,2025-05-03,returned
17678,4297,69,2025-04-04,pending
17679,2034,400,2025-05-23,returned
17680,1926,429,2025-05-09,pending
17681,4637,123,2025-03-26,cancelled
17682,3831,396,2025-06-20,cancelled
17683,765,475,2025-04-26,pending
17684,3556,256,2025-04-20,returned
17685,2768,230,2025-05-24,completed
17686,3660,126,2025-06-11,cancelled
17687,2143,431,2025-04-13,returned
17688,25,381,2025-04-03,cancelled
17689,1274,42,2025-06-07,returned
17690,1722,70,2025-05-05,completed
17691,2037,112,2025-05-20,completed
17692,2722,264,2025-05-26,returned
17693,4592,299,2025-05-05,pending
17694,4161,269,2025-03-25,completed
17695,1347,366,2025-06-18,pending
17696,4821,337,2025-05-14,cancelled
17697,2734,398,2025-03-27,returned
17698,3264,317,2025-05-14,pending
17699,452,263,2025-05-04,pending
17700,4081,417,2025-04-16,completed
17701,3594,307,2025-05-20,completed
17702,4926,402,2025-04-22,completed
17703,3420,66,2025-06-04,pending
17704,681,178,2025-06-01,cancelled
17705,1842,396,2025-04-17,cancelled
17706,2406,320,2025-06-17,completed
17707,4612,424,2025-06-15,returned
17708,2542,458,2025-06-14,returned
17709,26,327,2025-04-29,cancelled
17710,4434,381,2025-05-23,returned
17711,3998,64,2025-06-16,completed
17712,3604,387,2025-04-25,pending
17713,2402,313,2025-05-21,cancelled
17714,4799,194,2025-06-07,pending
17715,2098,104,2025-04-11,returned
17716,3062,426,2025-04-28,completed
17717,2054,54,2025-04-29,returned
17718,1158,324,2025-06-18,returned
17719,3729,92,2025-03-25,cancelled
17720,89,259,2025-05-25,returned
17721,1344,287,2025-03-31,returned
17722,466,43,2025-04-14,pending
17723,1169,434,2025-04-07,completed
17724,3049,448,2025-03-30,returned
17725,3473,230,2025-04-10,completed
17726,517,347,2025-04-13,completed
17727,4185,239,2025-04-28,completed
17728,3808,57,2025-04-07,completed
17729,2194,403,2025-05-08,cancelled
17730,4999,294,2025-05-02,pending
17731,370,244,2025-06-21,completed
17732,4225,444,2025-03-27,completed
17733,1228,89,2025-03-31,completed
17734,1985,54,2025-05-16,returned
17735,266,161,2025-03-27,completed
17736,1564,471,2025-04-23,cancelled
17737,3153,56,2025-04-11,completed
17738,3881,122,2025-05-30,cancelled
17739,737,481,2025-06-19,returned
17740,2104,467,2025-03-27,completed
17741,2285,209,2025-04-06,cancelled
17742,2984,154,2025-05-27,cancelled
17743,704,413,2025-04-23,pending
17744,2027,441,2025-05-10,pending
17745,2788,187,2025-03-24,completed
17746,3400,407,2025-04-05,cancelled
17747,714,179,2025-06-12,returned
17748,3328,100,2025-05-12,completed
17749,1609,196,2025-06-05,pending
17750,1907,263,2025-06-14,returned
17751,2521,261,2025-05-19,returned
17752,2727,10,2025-05-22,completed
17753,3658,480,2025-05-10,cancelled
17754,2146,107,2025-05-13,cancelled
17755,1470,461,2025-04-13,cancelled
17756,12,33,2025-04-07,completed
17757,3386,188,2025-06-05,pending
17758,3258,133,2025-06-10,returned
17759,162,414,2025-06-03,returned
17760,3565,315,2025-05-19,returned
17761,3932,249,2025-05-07,completed
17762,1704,136,2025-04-24,completed
17763,2531,408,2025-05-03,cancelled
17764,1227,141,2025-04-10,cancelled
17765,4486,480,2025-06-04,returned
17766,2251,395,2025-05-24,completed
17767,2592,111,2025-04-16,cancelled
17768,201,293,2025-04-27,completed
17769,2175,101,2025-06-15,cancelled
17770,622,427,2025-05-06,cancelled
17771,322,486,2025-06-15,returned
17772,1710,307,2025-04-28,pending
17773,4924,365,2025-04-04,cancelled
17774,3310,187,2025-04-11,completed
17775,1675,75,2025-06-21,returned
17776,703,26,2025-05-29,completed
17777,2452,317,2025-04-11,completed
17778,1417,220,2025-03-25,cancelled
17779,1930,495,2025-06-13,cancelled
17780,3868,365,2025-06-18,completed
17781,4998,288,2025-06-03,completed
17782,4718,411,2025-04-19,pending
17783,141,186,2025-05-01,completed
17784,4962,49,2025-06-19,returned
17785,1731,123,2025-04-13,pending
17786,1998,419,2025-05-22,returned
17787,1042,163,2025-03-25,pending
17788,1099,447,2025-05-09,returned
17789,2960,251,2025-04-08,completed
17790,911,356,2025-05-23,pending
17791,2401,294,2025-03-26,completed
17792,1147,262,2025-04-16,pending
17793,22,453,2025-05-29,completed
17794,3503,89,2025-04-23,pending
17795,4359,58,2025-04-24,pending
17796,1393,138,2025-04-07,cancelled
17797,950,213,2025-04-15,returned
17798,4674,46,2025-05-20,returned
17799,3688,205,2025-05-11,completed
17800,4695,224,2025-05-06,completed
17801,4026,318,2025-04-15,completed
17802,778,242,2025-04-01,pending
17803,1224,122,2025-05-15,pending
17804,2673,290,2025-04-14,completed
17805,2040,375,2025-05-11,pending
17806,2961,106,2025-04-24,completed
17807,3059,127,2025-04-18,cancelled
17808,3538,86,2025-06-02,returned
17809,1125,368,2025-06-07,cancelled
17810,2901,358,2025-05-16,completed
17811,2234,368,2025-05-28,completed
17812,4707,130,2025-05-30,completed
17813,2183,407,2025-05-16,returned
17814,4067,47,2025-04-13,returned
17815,4511,85,2025-06-10,pending
17816,636,275,2025-05-09,pending
17817,2378,147,2025-06-06,returned
17818,4485,83,2025-06-06,completed
17819,3279,100,2025-06-13,returned
17820,1067,307,2025-03-26,returned
17821,33,109,2025-05-27,returned
17822,2334,330,2025-04-26,returned
17823,1890,73,2025-05-27,pending
17824,1784,464,2025-04-12,pending
17825,1132,130,2025-05-14,pending
17826,3546,103,2025-05-22,returned
17827,4557,372,2025-05-28,pending
17828,3218,263,2025-05-12,completed
17829,1299,175,2025-04-25,cancelled
17830,853,151,2025-04-26,cancelled
17831,1118,479,2025-05-31,returned
17832,4436,144,2025-06-17,returned
17833,2845,313,2025-06-02,completed
17834,2274,133,2025-06-18,returned
17835,2319,357,2025-06-09,completed
17836,3628,218,2025-05-26,cancelled
17837,1760,140,2025-04-09,cancelled
17838,639,2,2025-03-27,cancelled
17839,3754,301,2025-05-09,cancelled
17840,276,198,2025-05-17,cancelled
17841,1496,387,2025-04-30,cancelled
17842,1778,91,2025-06-19,pending
17843,1051,138,2025-04-19,cancelled
17844,2201,340,2025-06-06,pending
17845,2276,373,2025-05-10,cancelled
17846,973,296,2025-05-19,cancelled
17847,2616,471,2025-06-12,completed
17848,4507,334,2025-04-19,returned
17849,3956,163,2025-04-10,cancelled
17850,4048,70,2025-05-30,completed
17851,2640,343,2025-06-02,returned
17852,227,467,2025-05-09,returned
17853,3470,92,2025-06-21,cancelled
17854,5,54,2025-06-14,returned
17855,1420,96,2025-04-26,completed
17856,2464,100,2025-06-15,returned
17857,3634,64,2025-04-29,cancelled
17858,2337,281,2025-04-15,returned
17859,1352,145,2025-06-03,cancelled
17860,4788,495,2025-05-19,pending
17861,3520,60,2025-06-16,cancelled
17862,1409,474,2025-05-24,pending
17863,48,166,2025-05-07,returned
17864,4502,69,2025-03-27,completed
17865,4585,438,2025-06-02,completed
17866,4168,90,2025-06-01,completed
17867,3883,329,2025-06-18,completed
17868,4866,257,2025-05-21,pending
17869,1402,19,2025-06-04,pending
17870,2920,91,2025-05-12,completed
17871,33,332,2025-04-24,cancelled
17872,1182,101,2025-05-24,cancelled
17873,2124,252,2025-05-26,completed
17874,1734,26,2025-04-15,pending
17875,4014,444,2025-06-02,pending
17876,4813,434,2025-05-15,completed
17877,1373,162,2025-04-26,completed
17878,187,8,2025-04-09,pending
17879,1388,246,2025-04-16,pending
17880,2959,429,2025-04-02,returned
17881,4688,500,2025-05-12,pending
17882,2728,404,2025-05-13,cancelled
17883,1735,87,2025-04-16,returned
17884,279,119,2025-05-14,pending
17885,1399,154,2025-04-01,completed
17886,4514,3,2025-05-08,returned
17887,3880,329,2025-04-11,completed
17888,103,120,2025-06-01,returned
17889,4376,54,2025-03-27,returned
17890,867,403,2025-05-09,cancelled
17891,404,459,2025-05-06,returned
17892,4441,168,2025-05-31,pending
17893,2406,196,2025-04-28,completed
17894,4148,262,2025-05-17,cancelled
17895,4718,83,2025-04-16,completed
17896,4435,168,2025-04-27,completed
17897,2934,44,2025-05-12,pending
17898,1150,331,2025-04-18,returned
17899,3140,493,2025-03-31,completed
17900,177,494,2025-04-22,returned
17901,2374,296,2025-05-07,cancelled
17902,898,53,2025-04-16,returned
17903,901,192,2025-05-22,completed
17904,1923,208,2025-06-13,cancelled
17905,4103,369,2025-05-23,returned
17906,2033,242,2025-05-31,pending
17907,2818,315,2025-06-18,completed
17908,866,75,2025-06-01,cancelled
17909,4934,295,2025-05-27,returned
17910,4147,143,2025-03-26,pending
17911,2205,390,2025-04-29,pending
17912,1109,289,2025-04-10,returned
17913,4432,472,2025-04-04,returned
17914,4017,39,2025-06-13,cancelled
17915,2558,482,2025-06-07,pending
17916,4645,354,2025-05-01,cancelled
17917,4874,389,2025-06-15,cancelled
17918,3973,42,2025-03-26,cancelled
17919,3599,344,2025-06-16,returned
17920,423,23,2025-04-23,returned
17921,724,308,2025-05-30,completed
17922,386,119,2025-05-24,cancelled
17923,1546,113,2025-06-16,returned
17924,1825,463,2025-05-11,cancelled
17925,1217,59,2025-04-30,returned
17926,1471,104,2025-06-08,cancelled
17927,91,491,2025-04-23,cancelled
17928,710,191,2025-05-12,cancelled
17929,4367,493,2025-04-30,returned
17930,3445,127,2025-05-04,completed
17931,2229,342,2025-04-12,pending
17932,4440,239,2025-06-07,completed
17933,3076,57,2025-03-26,completed
17934,2809,156,2025-06-14,pending
17935,950,58,2025-06-09,cancelled
17936,2104,306,2025-04-03,completed
17937,1212,372,2025-05-23,returned
17938,2665,344,2025-04-07,cancelled
17939,964,244,2025-04-21,pending
17940,1907,202,2025-05-01,returned
17941,3466,157,2025-04-25,completed
17942,2283,115,2025-04-17,completed
17943,1786,404,2025-05-18,returned
17944,2162,12,2025-06-18,completed
17945,761,291,2025-06-09,completed
17946,960,423,2025-04-19,completed
17947,40,460,2025-04-16,returned
17948,2032,285,2025-05-26,pending
17949,1485,141,2025-05-12,cancelled
17950,1927,82,2025-04-24,returned
17951,2846,396,2025-05-16,cancelled
17952,4658,422,2025-04-29,cancelled
17953,658,342,2025-04-11,completed
17954,4746,250,2025-04-07,cancelled
17955,2669,34,2025-05-29,returned
17956,4900,58,2025-06-16,cancelled
17957,2335,447,2025-06-03,pending
17958,3283,297,2025-06-14,completed
17959,1750,139,2025-06-06,cancelled
17960,4936,366,2025-05-15,cancelled
17961,4374,490,2025-03-29,pending
17962,235,500,2025-04-05,cancelled
17963,2235,26,2025-04-12,completed
17964,4984,450,2025-04-02,completed
17965,275,490,2025-04-26,completed
17966,3412,301,2025-04-30,cancelled
17967,3283,314,2025-06-19,completed
17968,4939,275,2025-04-10,pending
17969,1542,479,2025-05-25,pending
17970,703,204,2025-05-08,returned
17971,4826,492,2025-04-17,pending
17972,3190,410,2025-05-26,returned
17973,2360,9,2025-04-15,pending
17974,395,229,2025-06-15,cancelled
17975,24,173,2025-06-02,completed
17976,3528,143,2025-04-09,completed
17977,4227,60,2025-04-17,completed
17978,3077,230,2025-05-25,completed
17979,471,295,2025-05-31,completed
17980,3618,320,2025-06-15,returned
17981,3028,51,2025-06-18,completed
17982,2671,310,2025-05-29,pending
17983,209,277,2025-05-27,returned
17984,2689,111,2025-04-02,returned
17985,2370,297,2025-04-05,cancelled
17986,2899,354,2025-05-14,cancelled
17987,4367,101,2025-06-14,pending
17988,698,269,2025-05-18,cancelled
17989,3561,198,2025-05-30,cancelled
17990,2098,453,2025-06-21,pending
17991,2096,471,2025-06-16,returned
17992,4179,55,2025-05-08,pending
17993,3362,265,2025-03-30,completed
17994,60,241,2025-04-17,returned
17995,1953,91,2025-06-13,completed
17996,663,307,2025-05-02,returned
17997,327,322,2025-05-04,pending
17998,188,252,2025-04-03,completed
17999,3804,379,2025-04-11,returned
18000,1054,128,2025-05-24,pending
18001,2680,172,2025-05-18,completed
18002,696,332,2025-04-10,completed
18003,1356,378,2025-03-28,returned
18004,3796,215,2025-06-03,completed
18005,2971,436,2025-04-05,completed
18006,4469,16,2025-05-29,returned
18007,4120,441,2025-05-04,cancelled
18008,2549,65,2025-05-30,cancelled
18009,3187,240,2025-06-11,returned
18010,160,32,2025-04-03,cancelled
18011,1139,412,2025-05-09,cancelled
18012,4983,228,2025-05-14,returned
18013,2586,255,2025-05-13,completed
18014,1505,174,2025-05-13,cancelled
18015,2444,448,2025-05-24,cancelled
18016,4466,155,2025-04-18,returned
18017,4655,341,2025-06-01,cancelled
18018,719,305,2025-05-27,returned
18019,523,131,2025-04-17,completed
18020,547,425,2025-06-07,cancelled
18021,230,355,2025-05-02,completed
18022,2743,156,2025-05-27,cancelled
18023,2550,439,2025-03-28,returned
18024,1393,333,2025-05-09,cancelled
18025,1186,425,2025-06-13,completed
18026,3449,179,2025-04-22,pending
18027,4520,463,2025-05-12,returned
18028,1779,407,2025-05-28,completed
18029,3748,462,2025-05-30,returned
18030,3198,381,2025-05-04,returned
18031,3982,183,2025-05-20,pending
18032,2104,330,2025-04-12,cancelled
18033,1489,8,2025-05-21,pending
18034,851,429,2025-03-29,cancelled
18035,3939,302,2025-06-15,returned
18036,75,208,2025-06-01,cancelled
18037,4567,34,2025-06-03,completed
18038,1073,143,2025-06-01,cancelled
18039,479,408,2025-05-12,returned
18040,3586,282,2025-04-07,pending
18041,3569,115,2025-03-24,cancelled
18042,350,346,2025-05-17,returned
18043,4191,25,2025-04-25,completed
18044,4660,72,2025-04-15,pending
18045,3765,62,2025-05-18,returned
18046,3401,88,2025-05-08,pending
18047,4975,331,2025-04-27,pending
18048,2934,93,2025-05-05,returned
18049,11,44,2025-04-23,returned
18050,3666,89,2025-05-03,returned
18051,2813,172,2025-04-13,completed
18052,1672,66,2025-05-09,returned
18053,808,98,2025-04-29,cancelled
18054,2130,481,2025-05-09,pending
18055,3707,472,2025-04-21,completed
18056,674,344,2025-04-23,pending
18057,1752,104,2025-05-21,pending
18058,471,27,2025-05-30,pending
18059,2657,442,2025-06-06,pending
18060,353,142,2025-05-23,returned
18061,3859,376,2025-06-05,cancelled
18062,140,400,2025-06-20,returned
18063,770,279,2025-06-21,cancelled
18064,1803,120,2025-04-10,completed
18065,636,175,2025-06-11,returned
18066,2417,357,2025-05-06,pending
18067,2653,436,2025-04-09,returned
18068,1456,487,2025-04-08,returned
18069,2782,99,2025-04-28,completed
18070,4171,133,2025-04-20,pending
18071,1948,194,2025-03-28,cancelled
18072,4610,78,2025-04-01,completed
18073,2824,77,2025-05-20,returned
18074,2076,187,2025-04-20,returned
18075,518,194,2025-05-13,returned
18076,1591,333,2025-06-18,pending
18077,387,107,2025-06-01,pending
18078,1319,50,2025-04-06,returned
18079,4523,366,2025-05-09,completed
18080,3821,2,2025-04-05,completed
18081,4194,80,2025-05-05,completed
18082,2740,173,2025-04-25,returned
18083,2154,497,2025-05-15,completed
18084,1097,486,2025-05-14,cancelled
18085,823,92,2025-04-04,completed
18086,4463,280,2025-04-21,pending
18087,1598,149,2025-06-21,completed
18088,639,241,2025-05-08,completed
18089,4857,462,2025-06-05,cancelled
18090,2181,358,2025-04-16,cancelled
18091,2996,452,2025-04-17,returned
18092,3580,378,2025-05-10,returned
18093,4768,387,2025-05-30,returned
18094,1234,177,2025-05-13,pending
18095,3367,232,2025-05-01,completed
18096,840,249,2025-06-04,completed
18097,1117,23,2025-03-25,pending
18098,2500,500,2025-06-18,cancelled
18099,3929,355,2025-04-06,cancelled
18100,1001,324,2025-06-11,returned
18101,2792,195,2025-05-03,cancelled
