order_item_id,order_id,product_id,qty,unit_price,line_total
74675,6695,1180,5,1331.24,1331.24
74676,7172,445,4,37.06,111.18
74677,716,758,2,25.11,100.44
74678,10614,1002,3,816.64,4083.2
74679,16442,1402,1,144.73,144.73
74680,2628,442,1,26.16,78.48
74681,2973,1340,3,2131.29,4262.58
74682,14201,1013,4,171.74,686.96
74683,200,801,3,197.33,591.99
74684,4456,207,4,248.79,497.58
74685,17135,1488,3,88.62,265.86
74686,8750,250,5,24.72,24.72
74687,10202,726,4,76.75,230.25
74688,3569,315,4,137.69,275.38
74689,17468,894,4,159.69,479.07
74690,3640,925,5,78.59,314.36
74691,15837,538,3,65.69,65.69
74692,15265,594,5,230.03,690.09
74693,2292,1202,4,116.93,350.79
74694,17643,1145,4,44.07,176.28
74695,9381,1079,5,149.75,599.0
74696,1674,1332,3,14.41,28.82
74697,14398,109,5,135.63,271.26
74698,3247,278,2,155.58,622.32
74699,7449,1105,1,146.47,585.88
74700,11949,774,1,176.95,707.8
74701,13411,1483,4,62.05,310.25
74702,3830,234,2,267.38,267.38
74703,1611,919,4,180.86,361.72
74704,2377,1178,3,632.19,2528.76
74705,3948,1327,2,249.99,999.96
74706,15696,789,5,42.71,42.71
74707,19069,85,5,221.08,884.32
74708,6051,1179,2,130.3,260.6
74709,19522,257,2,76.4,229.2
74710,5274,68,2,144.25,144.25
74711,17903,940,5,474.1,1422.3
74712,12528,1327,4,214.42,214.42
74713,11252,1313,5,56.35,56.35
74714,13053,1269,4,138.73,693.65
74715,12630,834,5,95.26,190.52
74716,13754,213,3,1363.07,5452.28
74717,14029,1391,2,199.01,597.03
74718,11422,364,1,38.18,38.18
74719,1955,1045,1,230.19,690.57
74720,17264,595,4,222.76,668.28
74721,10324,137,2,55.13,220.52
74722,3641,503,2,869.13,1738.26
74723,19226,1333,3,168.73,337.46
74724,11060,1217,3,315.38,630.76
74725,8458,989,5,43.71,131.13
74726,12183,294,2,165.62,331.24
74727,3209,1043,4,155.0,310.0
74728,2178,1055,3,238.78,955.12
74729,10078,1279,4,181.73,363.46
74730,16958,464,4,1723.81,1723.81
74731,15370,642,4,474.01,474.01
74732,6570,123,2,60.29,301.45
74733,34,205,4,1775.59,5326.77
74734,13853,1190,1,413.3,1239.9
74735,1701,637,2,110.14,550.7
74736,12100,638,3,633.96,633.96
74737,9665,219,2,78.28,78.28
74738,7417,842,1,20.81,104.05
74739,10842,1423,4,45.11,180.44
74740,778,1236,3,65.55,196.65
74741,3162,344,2,122.11,122.11
74742,11331,187,2,199.32,797.28
74743,1161,157,2,126.23,631.15
74744,2573,485,2,86.75,433.75
74745,9668,82,4,469.82,469.82
74746,7760,712,2,143.16,429.48
74747,18651,1191,2,225.21,900.84
74748,2748,692,5,280.63,841.89
74749,5370,29,2,177.77,177.77
74750,5964,1327,5,217.32,217.32
74751,12961,1383,5,291.28,1456.4
74752,8607,141,3,18.06,54.18
74753,3579,656,1,166.85,834.25
74754,14679,741,1,321.15,1605.75
74755,16968,264,3,146.04,730.2
74756,16421,847,5,100.26,100.26
74757,4839,282,5,93.04,186.08
74758,4119,1020,3,95.99,383.96
74759,13081,1487,4,170.92,854.6
74760,667,807,3,189.21,378.42
74761,4167,1446,4,95.01,380.04
74762,13412,496,4,68.15,272.6
74763,18609,112,5,15.33,76.65
74764,1545,524,1,852.51,1705.02
74765,10462,1187,3,333.35,1000.05
74766,4120,508,2,107.43,107.43
74767,3554,885,5,178.37,891.85
74768,13388,102,4,205.27,1026.35
74769,7178,921,1,1039.05,3117.15
74770,9566,786,4,538.63,538.63
74771,3738,656,4,204.71,409.42
74772,2000,558,1,460.19,1380.57
74773,9657,336,4,1702.65,3405.3
74774,6832,533,1,154.89,154.89
74775,7764,500,4,1088.82,4355.28
74776,18886,972,1,262.2,1311.0
74777,3463,776,4,150.67,452.01
74778,13082,446,5,78.82,236.46
74779,9392,607,3,201.99,1009.95
74780,12685,1470,3,505.83,2023.32
74781,8621,1012,4,442.5,1770.0
74782,5312,379,1,29.46,58.92
74783,253,1386,3,1405.37,1405.37
74784,12010,1046,2,39.14,156.56
74785,18991,766,2,72.84,364.2
74786,14216,894,2,163.35,490.05
74787,10069,1440,3,69.28,138.56
74788,12980,1492,1,125.8,125.8
74789,12534,63,3,111.03,222.06
74790,25,1109,2,127.55,127.55
74791,1887,814,4,92.93,464.65
74792,14306,91,3,121.49,607.45
74793,17075,1390,4,120.57,361.71
74794,16259,518,2,21.17,105.85
74795,13931,1187,1,361.43,722.86
74796,9828,600,4,1711.45,5134.35
74797,11056,595,2,272.63,545.26
74798,7371,724,5,1581.82,3163.64
74799,12522,900,2,71.14,71.14
74800,8553,176,4,53.1,212.4
74801,6202,1230,3,215.07,430.14
74802,14883,988,2,326.81,326.81
74803,10314,699,2,1794.62,1794.62
74804,2815,1040,2,104.12,312.36
74805,1958,732,2,98.81,494.05
74806,8613,17,3,94.95,94.95
74807,12659,1452,3,430.8,861.6
74808,418,38,5,84.8,169.6
74809,19453,101,5,306.59,919.77
74810,11843,1095,1,217.33,651.99
74811,714,222,5,142.71,142.71
74812,10923,164,3,180.24,540.72
74813,5673,340,2,173.25,346.5
74814,2670,856,1,129.25,387.75
74815,2741,522,2,299.78,1199.12
74816,8706,751,1,79.53,238.59
74817,6252,867,1,95.72,191.44
74818,9846,334,5,91.52,366.08
74819,12072,1013,4,154.85,309.7
74820,16196,1112,3,149.91,749.55
74821,5438,819,5,95.64,478.2
74822,15437,1286,3,136.72,136.72
74823,17070,1384,3,420.6,1682.4
74824,5658,34,1,95.62,478.1
74825,5833,656,4,168.89,168.89
74826,15908,587,1,398.91,398.91
74827,14752,318,2,189.57,758.28
74828,2854,1065,1,21.16,42.32
74829,17900,1340,2,2052.73,10263.65
74830,6702,1150,3,158.45,158.45
74831,18099,892,2,336.67,1683.35
74832,13264,1199,4,1837.83,5513.49
74833,403,916,5,175.43,701.72
74834,6175,794,5,72.47,362.35
74835,10176,1417,4,182.64,730.56
74836,14540,1191,3,221.21,221.21
74837,16200,805,3,126.64,126.64
74838,6568,668,5,378.76,1893.8
74839,7163,351,2,177.19,354.38
74840,19582,1346,5,180.91,723.64
74841,19475,311,1,228.5,228.5
74842,9259,205,2,1248.43,6242.15
74843,646,365,4,572.51,2290.04
74844,15184,398,1,679.69,1359.38
74845,3531,595,5,236.21,472.42
74846,1329,1433,2,82.57,247.71
74847,14162,166,2,17.98,17.98
74848,419,713,2,100.12,200.24
74849,9358,1183,2,192.49,769.96
74850,3966,762,5,348.05,348.05
74851,5195,1071,5,143.51,717.55
74852,8216,910,1,78.6,235.8
74853,9477,533,4,153.75,615.0
74854,12870,796,5,44.34,44.34
74855,12808,920,4,156.89,156.89
74856,6592,553,5,237.53,712.59
74857,10857,1448,3,1023.29,3069.87
74858,18536,472,3,161.13,483.39
74859,6738,783,5,887.61,4438.05
74860,12227,887,2,20.32,60.96
74861,9438,1492,3,119.56,119.56
74862,12448,1405,1,462.1,2310.5
74863,7523,1252,1,154.51,463.53
74864,14787,1236,4,74.41,297.64
74865,10918,1098,5,137.47,687.35
74866,5112,724,3,1739.27,6957.08
74867,10537,1012,5,368.76,1106.28
74868,1383,210,5,1535.78,7678.9
74869,3169,1360,3,192.25,384.5
74870,2826,1479,3,153.37,153.37
74871,2478,915,5,284.61,853.83
74872,12064,1440,3,67.77,67.77
74873,16645,177,1,200.73,802.92
74874,2973,229,4,71.85,143.7
74875,1747,482,4,258.69,258.69
74876,4943,485,3,89.86,269.58
74877,897,747,4,34.0,136.0
74878,7991,1291,3,55.19,55.19
74879,11994,1244,1,34.8,104.4
74880,359,694,1,57.7,57.7
74881,9885,1376,2,165.43,827.15
74882,19443,668,5,369.47,369.47
74883,13473,1358,5,129.71,518.84
74884,16458,828,1,120.71,362.13
74885,2688,79,2,46.65,46.65
74886,18481,1302,1,244.24,976.96
74887,5428,335,3,1264.14,1264.14
74888,18263,1002,4,798.53,3992.65
74889,8064,489,4,91.24,91.24
74890,14002,413,2,184.77,923.85
74891,11944,742,5,221.09,884.36
74892,9490,556,2,130.61,261.22
74893,9781,118,5,126.28,126.28
74894,179,1067,1,171.03,342.06
74895,5047,324,2,33.97,33.97
74896,15780,613,5,120.32,120.32
74897,6482,1309,4,76.36,381.8
74898,14908,258,5,19.37,77.48
74899,11517,449,2,122.12,610.6
74900,10191,68,1,129.57,129.57
74901,17745,369,4,112.89,338.67
74902,10084,956,2,52.18,260.9
74903,4002,1475,4,199.19,796.76
74904,19887,323,2,1297.49,3892.47
74905,889,499,2,92.01,184.02
74906,7855,1291,1,56.24,224.96
74907,2401,859,4,190.37,951.85
74908,10784,1425,4,168.17,168.17
74909,11282,89,5,1533.6,6134.4
74910,16147,439,4,85.66,85.66
74911,9248,1047,2,151.38,151.38
74912,2118,1195,4,1166.39,4665.56
74913,11297,95,5,165.9,829.5
74914,7805,554,3,245.69,245.69
74915,10638,1200,5,166.43,499.29
74916,18226,1063,3,155.77,623.08
74917,7351,660,1,218.22,436.44
74918,273,1148,2,50.5,50.5
74919,7030,86,1,91.83,367.32
74920,757,796,1,42.36,211.8
74921,15145,1484,1,84.83,84.83
74922,7799,313,1,122.72,368.16
74923,11316,373,1,125.98,377.94
74924,17633,412,1,223.98,671.94
74925,19318,1370,4,78.17,234.51
74926,2737,581,4,78.48,392.4
74927,5669,974,5,114.84,574.2
74928,10144,833,4,170.73,170.73
74929,10997,996,3,41.56,124.68
74930,3379,114,3,211.91,1059.55
74931,9767,1181,4,324.01,1296.04
74932,4945,520,5,102.5,102.5
74933,17294,752,3,416.14,2080.7
74934,2514,788,2,141.37,424.11
74935,12356,1041,2,62.52,125.04
74936,13829,1460,1,77.86,155.72
74937,2059,1297,1,52.35,104.7
74938,1999,936,1,128.85,644.25
74939,13575,562,5,175.27,525.81
74940,16334,625,5,139.68,558.72
74941,14573,1229,4,344.47,1033.41
74942,18967,394,5,230.88,1154.4
74943,12801,100,2,85.39,426.95
74944,15265,381,4,42.3,211.5
74945,18010,625,2,137.3,549.2
74946,478,1271,4,91.33,182.66
74947,76,1204,1,202.66,1013.3
74948,6517,50,3,476.0,1904.0
74949,10321,44,3,120.63,241.26
74950,12902,1241,1,786.83,2360.49
74951,499,1133,5,159.39,159.39
74952,18446,1345,5,246.9,740.7
74953,19483,643,4,244.55,1222.75
74954,5782,826,5,139.21,556.84
74955,9217,1031,5,64.86,324.3
74956,12549,1077,3,63.24,316.2
74957,14037,456,5,1650.65,6602.6
74958,12967,423,2,39.25,39.25
74959,7226,828,2,149.19,447.57
74960,16229,321,5,41.86,209.3
74961,1061,1187,5,361.19,361.19
74962,6450,1149,5,163.82,327.64
74963,8555,76,3,139.37,696.85
74964,17435,28,4,140.08,700.4
74965,7624,180,5,126.54,379.62
74966,16332,468,5,164.0,328.0
74967,4040,975,5,48.8,146.4
74968,16771,1127,4,144.01,288.02
74969,16212,137,5,48.18,144.54
74970,19910,1077,3,73.49,73.49
74971,5047,393,1,588.99,588.99
74972,4903,1377,3,61.05,61.05
74973,15203,621,5,531.22,1593.66
74974,6102,535,5,63.82,127.64
74975,4176,312,3,176.17,176.17
74976,19928,881,4,93.0,372.0
74977,8584,1059,1,563.88,2819.4
74978,17689,945,4,892.44,3569.76
74979,19731,1381,3,1208.0,1208.0
74980,6854,1441,4,100.72,201.44
74981,15668,857,2,80.69,80.69
74982,5398,372,3,840.75,4203.75
74983,1094,473,1,159.35,796.75
74984,6115,283,3,109.53,109.53
74985,4220,1192,1,117.91,589.55
74986,15232,1250,2,119.57,358.71
74987,19644,372,1,811.91,4059.55
74988,1445,1296,3,20.84,41.68
74989,7133,921,5,1530.02,7650.1
74990,15119,552,2,89.75,179.5
74991,14300,818,3,19.74,78.96
74992,13836,297,4,128.28,128.28
74993,1287,871,2,27.25,136.25
74994,19276,1253,5,810.28,2430.84
74995,16634,309,5,161.95,809.75
74996,341,1001,5,165.94,165.94
74997,46,1298,1,248.41,1242.05
74998,9099,1205,1,102.5,102.5
74999,7445,1350,2,31.56,31.56
75000,12944,33,1,29.58,118.32
75001,8148,461,2,148.41,296.82
75002,19766,778,1,20.08,20.08
75003,14195,129,2,95.01,475.05
75004,4379,380,2,569.12,2845.6
75005,8131,767,1,1382.87,5531.48
75006,6081,1496,5,123.24,492.96
75007,16007,794,2,92.27,369.08
75008,1833,92,3,30.38,151.9
75009,13589,848,2,10.44,20.88
75010,7610,826,1,169.91,339.82
75011,13747,1017,4,85.91,343.64
75012,15023,448,5,287.36,1149.44
75013,1883,465,1,87.04,261.12
75014,7046,174,2,92.92,92.92
75015,19112,518,1,20.47,40.94
75016,3013,797,5,116.09,232.18
75017,1505,849,4,112.95,112.95
75018,3888,102,1,167.14,334.28
75019,17535,194,1,152.68,610.72
75020,7420,1327,3,287.06,1435.3
75021,16441,222,4,183.41,917.05
75022,5714,60,1,206.12,618.36
75023,11745,60,5,228.65,1143.25
75024,3415,218,2,44.09,88.18
75025,9196,1095,1,158.58,158.58
75026,3784,24,2,308.05,308.05
75027,16479,222,2,205.98,1029.9
75028,5696,663,3,126.66,506.64
75029,10148,282,5,71.82,143.64
75030,10841,620,5,121.91,609.55
75031,18222,1282,1,135.3,676.5
75032,17135,909,4,1251.31,2502.62
75033,10312,1197,4,68.79,343.95
75034,14989,1355,4,253.91,1269.55
75035,3631,127,3,52.94,211.76
75036,18311,827,1,24.76,74.28
75037,14522,752,5,396.49,1189.47
75038,18570,757,2,94.95,189.9
75039,18081,1338,3,180.15,540.45
75040,12008,884,2,184.91,554.73
75041,6898,322,1,85.59,171.18
75042,18211,1447,4,1597.61,7988.05
75043,14363,6,1,163.75,491.25
75044,10166,945,5,934.03,1868.06
75045,3430,335,3,949.96,949.96
75046,2848,522,2,301.26,301.26
75047,17987,1218,2,160.88,160.88
75048,5229,547,4,868.09,2604.27
75049,4825,980,1,82.95,82.95
75050,3171,392,2,100.85,302.55
75051,104,625,2,106.75,106.75
75052,5876,191,2,213.54,854.16
75053,18481,521,5,136.85,136.85
75054,19351,1420,3,253.37,760.11
75055,10419,752,3,423.49,2117.45
75056,3555,115,2,96.51,289.53
75057,11089,30,5,141.49,707.45
75058,11803,1083,3,117.23,351.69
75059,10513,375,3,53.42,160.26
75060,4873,274,2,287.85,1151.4
75061,7248,1261,4,145.5,727.5
75062,16069,705,1,209.11,209.11
75063,15551,585,2,129.69,389.07
75064,19098,932,4,61.06,244.24
75065,11123,74,1,85.04,85.04
75066,17691,1104,1,260.12,780.36
75067,18582,306,3,674.43,2697.72
75068,8863,1485,5,106.29,531.45
75069,2285,839,4,16.78,16.78
75070,2209,851,2,256.5,769.5
75071,10566,582,5,343.28,1373.12
75072,1467,510,4,33.71,33.71
75073,15707,26,1,71.45,285.8
75074,4921,359,1,127.19,508.76
75075,14364,1255,2,165.77,497.31
75076,13146,691,1,168.6,168.6
75077,2362,1396,4,1220.81,6104.05
75078,14881,1469,2,444.61,444.61
75079,15664,467,3,140.22,701.1
75080,16803,1377,2,60.66,181.98
75081,12791,699,2,1646.2,1646.2
75082,5640,504,1,496.73,496.73
75083,7531,1115,4,159.92,799.6
75084,9636,1108,1,83.77,167.54
75085,434,503,3,1104.54,3313.62
75086,19359,130,4,95.84,479.2
75087,15065,327,5,833.19,4165.95
75088,626,725,5,333.76,1668.8
75089,2809,129,4,116.58,116.58
75090,19419,852,1,38.22,191.1
75091,2004,359,5,126.77,253.54
75092,7047,1011,3,1488.89,5955.56
75093,4218,1169,5,2051.39,10256.95
75094,11493,814,4,113.94,341.82
75095,4671,889,1,868.48,868.48
75096,7713,1272,4,465.04,465.04
75097,11060,658,3,10.35,31.05
75098,17151,36,5,20.21,101.05
75099,13028,815,4,188.94,755.76
75100,1376,907,4,156.66,313.32
75101,831,735,3,912.35,3649.4
75102,16654,333,5,61.51,123.02
75103,890,561,4,109.06,218.12
75104,10790,867,1,87.03,261.09
75105,3451,361,2,43.11,43.11
75106,6065,208,1,94.31,94.31
75107,2351,1160,5,38.24,76.48
75108,6538,338,4,302.97,1514.85
75109,4250,723,3,101.53,406.12
75110,13938,1005,3,56.57,282.85
75111,9498,1079,1,115.9,115.9
75112,7126,957,1,109.33,546.65
75113,10874,1134,1,2204.5,11022.5
75114,15004,767,1,1179.28,1179.28
75115,18389,929,1,124.88,374.64
75116,5843,1161,5,51.15,51.15
75117,16827,395,4,21.17,42.34
75118,494,1215,3,332.47,1662.35
75119,18608,920,3,170.39,681.56
75120,7780,807,3,220.73,441.46
75121,16564,942,1,190.82,190.82
75122,16992,242,4,14.12,14.12
75123,1662,308,1,109.9,329.7
75124,17116,564,2,1050.84,3152.52
75125,2679,348,2,80.14,240.42
75126,7072,1226,5,147.78,443.34
75127,867,1192,5,135.43,270.86
75128,4291,955,3,96.08,192.16
75129,2019,1290,2,13.63,54.52
75130,1738,1048,1,153.86,307.72
75131,13900,1022,2,258.39,1291.95
75132,19422,162,1,85.7,171.4
75133,592,424,5,230.42,230.42
75134,805,1060,3,181.93,727.72
75135,11150,286,5,78.14,78.14
75136,18044,1462,4,2010.03,6030.09
75137,12902,744,4,44.8,44.8
75138,10250,1393,4,372.54,1117.62
75139,17810,39,5,31.66,158.3
75140,13013,477,3,58.32,116.64
75141,10383,762,3,444.81,1779.24
75142,17935,693,4,153.85,769.25
75143,3129,285,3,158.17,632.68
75144,15038,1455,3,88.26,264.78
75145,14354,120,5,157.66,472.98
75146,19599,398,3,615.7,1847.1
75147,6410,722,3,165.61,331.22
75148,10000,5,2,160.34,801.7
75149,11663,147,2,40.86,81.72
75150,9755,276,2,93.53,374.12
75151,19498,177,4,189.47,757.88
75152,1312,821,4,167.17,167.17
75153,8643,752,2,437.52,2187.6
75154,2426,1430,5,273.12,546.24
75155,4147,1220,1,144.55,144.55
75156,16853,197,4,67.9,339.5
75157,13989,69,1,452.11,1356.33
75158,4277,172,4,90.02,270.06
75159,13462,277,3,134.42,672.1
75160,9975,564,5,1364.2,5456.8
75161,18244,727,2,139.33,278.66
75162,14469,317,4,273.38,546.76
75163,286,1428,1,10.62,10.62
75164,10992,1332,3,13.2,52.8
75165,10462,724,5,1378.24,1378.24
75166,12244,491,2,54.05,162.15
75167,3536,426,5,165.56,496.68
75168,11406,834,5,87.4,174.8
75169,172,238,3,189.09,945.45
75170,17054,1277,5,290.18,870.54
75171,19417,655,2,415.61,1662.44
75172,2099,961,5,62.38,311.9
75173,8526,1343,4,198.55,794.2
75174,16351,1456,3,158.25,316.5
75175,17205,1129,4,65.96,65.96
75176,18847,480,3,117.53,117.53
75177,951,780,4,158.9,794.5
75178,2731,133,5,316.8,1267.2
75179,3079,652,2,107.63,107.63
75180,2771,865,3,168.97,675.88
75181,7448,1014,3,24.03,48.06
75182,2931,512,4,73.77,73.77
75183,17091,821,2,133.72,133.72
75184,6253,537,2,106.63,106.63
75185,17350,254,4,87.43,349.72
75186,10566,552,5,115.54,346.62
75187,3698,181,2,228.35,685.05
75188,5606,835,4,344.46,1033.38
75189,7040,689,5,337.08,337.08
75190,16886,759,2,118.97,118.97
75191,6184,1477,5,99.83,399.32
75192,16010,588,4,211.85,847.4
75193,18894,999,3,77.78,233.34
75194,18746,316,3,118.86,356.58
75195,18303,1107,1,112.11,336.33
75196,4492,788,3,120.2,601.0
75197,1646,776,5,175.22,525.66
75198,5233,1458,2,508.19,2032.76
75199,18875,85,4,267.63,802.89
75200,16433,491,2,45.59,227.95
75201,9,618,4,96.01,192.02
75202,16536,584,4,1536.06,6144.24
75203,15270,583,2,525.13,525.13
75204,1538,1083,2,116.61,116.61
75205,4525,625,4,139.78,279.56
75206,2067,1351,3,80.62,241.86
75207,18246,212,5,150.81,150.81
75208,11383,689,1,315.0,630.0
75209,1088,16,5,45.27,181.08
75210,1544,290,5,112.67,563.35
75211,12200,1226,3,153.27,613.08
75212,5907,1092,3,51.77,51.77
75213,6902,967,3,158.08,474.24
75214,8557,239,3,97.53,195.06
75215,4426,1122,4,109.19,545.95
75216,10256,470,5,39.58,158.32
75217,17915,966,3,191.92,383.84
75218,11840,62,5,471.02,1884.08
75219,8530,237,1,77.94,389.7
75220,8253,142,4,128.17,384.51
75221,9041,1342,3,33.49,133.96
75222,10108,851,5,337.18,674.36
75223,6607,514,4,27.72,138.6
75224,8174,1281,3,113.54,113.54
75225,16897,834,2,65.87,197.61
75226,1739,169,2,410.42,1231.26
75227,17687,879,1,37.79,113.37
75228,13183,571,2,859.53,859.53
75229,19310,870,1,82.61,82.61
75230,10365,344,5,115.05,575.25
75231,3973,1226,1,135.06,540.24
75232,8922,1473,4,188.01,752.04
75233,10522,526,2,125.38,250.76
75234,10210,182,1,147.07,441.21
75235,2210,511,5,1580.01,7900.05
75236,10038,110,4,164.44,164.44
75237,3862,1215,1,338.78,677.56
75238,11379,1041,4,56.34,169.02
75239,7324,905,4,100.58,201.16
75240,12105,882,4,90.33,180.66
75241,5268,996,1,49.67,248.35
75242,11658,388,4,181.91,545.73
75243,18006,1416,1,143.77,718.85
75244,14574,1112,1,168.72,506.16
75245,9095,856,5,131.24,393.72
75246,12014,563,3,1187.79,2375.58
75247,18502,455,1,62.62,187.86
75248,11137,475,4,16.74,33.48
75249,18366,370,3,185.12,370.24
75250,15076,40,2,200.54,601.62
75251,6998,913,5,235.63,1178.15
75252,7430,1009,1,331.37,1656.85
75253,5320,1273,3,51.27,51.27
75254,18757,814,5,90.11,360.44
75255,17377,740,3,168.11,336.22
75256,10053,1065,3,27.45,137.25
75257,18773,116,3,974.77,974.77
75258,4467,225,4,1621.35,8106.75
75259,11819,1395,4,158.83,158.83
75260,2593,397,2,276.53,829.59
75261,15695,147,1,38.43,115.29
75262,3124,496,4,67.7,338.5
75263,5987,320,4,110.44,110.44
75264,9435,740,1,165.02,825.1
75265,16185,1180,3,1871.94,1871.94
75266,1664,1438,5,187.67,750.68
75267,4172,1073,5,56.91,170.73
75268,6163,1011,2,1918.14,7672.56
75269,13991,1020,4,81.46,407.3
75270,19509,870,1,76.21,152.42
75271,6336,253,1,220.59,220.59
75272,6256,1252,5,141.57,283.14
75273,5763,1345,2,201.33,603.99
75274,14294,384,2,635.03,1905.09
75275,12350,1220,4,116.87,116.87
75276,251,98,4,24.05,48.1
75277,1003,254,4,100.03,100.03
75278,4401,1398,1,180.11,360.22
75279,11355,573,2,34.26,102.78
75280,16467,1169,2,2019.28,2019.28
75281,18399,375,3,62.63,250.52
75282,6939,667,4,322.41,967.23
75283,16630,688,1,158.15,790.75
75284,19597,285,3,192.12,576.36
75285,274,56,3,1811.19,1811.19
75286,15111,810,1,72.62,217.86
75287,10618,919,5,125.27,375.81
75288,11035,574,2,239.24,478.48
75289,6272,1442,4,166.47,832.35
75290,7705,66,4,138.65,138.65
75291,12688,998,3,149.91,299.82
75292,8191,143,3,56.8,284.0
75293,14593,126,3,852.29,3409.16
75294,6995,10,5,126.98,380.94
75295,15844,200,3,213.94,213.94
75296,14974,1490,1,106.99,320.97
75297,10145,752,3,364.12,1456.48
75298,18207,479,1,1675.05,5025.15
75299,16674,331,5,73.79,73.79
75300,7795,1195,3,1574.36,7871.8
75301,15223,828,5,132.92,132.92
75302,16027,878,2,89.76,269.28
75303,18698,447,3,77.48,232.44
75304,14211,789,4,38.14,114.42
75305,6494,242,4,12.22,12.22
75306,19812,1427,3,243.81,1219.05
75307,11070,361,5,38.47,38.47
75308,16419,1235,3,114.47,228.94
75309,10582,6,1,144.52,433.56
75310,2547,570,1,48.52,145.56
75311,15650,453,5,14.79,44.37
75312,11704,570,5,46.38,231.9
75313,16507,162,4,83.75,83.75
75314,9769,526,3,117.48,234.96
75315,17894,743,5,29.33,117.32
75316,16005,318,2,190.61,381.22
75317,8242,286,3,64.76,323.8
75318,938,1483,1,79.64,398.2
75319,6515,37,1,582.35,1747.05
75320,3022,1158,5,84.23,168.46
75321,2627,1349,5,39.1,156.4
75322,10552,1157,3,2021.88,2021.88
75323,11990,223,4,184.86,739.44
75324,16988,739,3,171.0,171.0
75325,10774,1361,3,183.75,367.5
75326,17199,1494,5,1252.67,1252.67
75327,15732,775,2,141.22,141.22
75328,16032,429,2,143.96,431.88
75329,16414,496,3,78.67,78.67
75330,18033,1148,1,69.65,348.25
75331,10401,988,4,297.9,893.7
75332,10709,1047,3,148.98,595.92
75333,6461,1263,1,115.66,462.64
75334,2493,242,3,9.57,38.28
75335,18589,1097,3,113.56,454.24
75336,5956,1340,3,1890.31,3780.62
75337,10765,637,3,112.96,338.88
75338,12997,1196,3,37.7,75.4
75339,14965,880,2,19.2,57.6
75340,2304,367,2,142.99,571.96
75341,6870,793,3,43.92,219.6
75342,18321,199,4,1682.74,6730.96
75343,12115,382,1,219.86,439.72
75344,15414,248,1,1166.76,3500.28
75345,11271,1253,3,742.36,2227.08
75346,4321,947,1,1013.4,2026.8
75347,5066,353,1,180.18,900.9
75348,11047,1116,2,108.58,108.58
75349,12836,844,1,160.41,641.64
75350,15011,1414,4,33.28,66.56
75351,2734,14,5,87.49,174.98
75352,9237,927,5,225.35,676.05
75353,5710,792,4,143.07,715.35
75354,3616,515,1,97.39,389.56
75355,16414,1398,1,243.27,973.08
75356,13147,1237,3,394.79,1184.37
75357,11588,1355,2,197.0,591.0
75358,6464,655,5,447.76,895.52
75359,19240,1249,4,395.15,1580.6
75360,18384,1378,5,47.74,143.22
75361,17107,849,2,92.09,276.27
75362,3060,989,5,43.46,86.92
75363,3120,61,4,109.66,328.98
75364,3358,564,1,1268.69,3806.07
75365,6123,377,4,35.94,143.76
75366,12718,297,3,166.13,830.65
75367,13154,1353,1,187.79,563.37
75368,4167,213,3,1815.52,1815.52
75369,13263,112,1,11.98,59.9
75370,14182,22,2,518.88,2075.52
75371,15077,226,5,171.11,342.22
75372,9298,424,1,191.89,575.67
75373,8509,393,1,517.0,2585.0
75374,6463,746,4,79.06,158.12
75375,11276,297,3,159.72,479.16
75376,16220,1453,2,31.51,126.04
75377,12541,749,3,15.74,78.7
75378,6574,414,1,54.85,109.7
75379,5981,395,2,23.9,47.8
75380,18353,770,2,77.62,155.24
75381,9994,382,4,204.73,409.46
75382,14925,55,3,182.61,182.61
75383,5080,929,2,168.08,672.32
75384,2946,480,2,147.68,443.04
75385,18492,787,3,1402.29,5609.16
75386,10515,202,4,50.93,101.86
75387,6390,831,3,493.6,987.2
75388,1683,339,5,371.51,1857.55
75389,16318,221,5,91.94,183.88
75390,15671,295,5,122.84,368.52
75391,14029,1233,4,1136.34,2272.68
75392,10493,158,4,177.94,889.7
75393,6317,784,5,745.03,2235.09
75394,17938,262,2,47.6,238.0
75395,19878,372,1,715.87,1431.74
75396,16644,898,4,58.98,117.96
75397,2164,208,2,105.51,422.04
75398,6444,6,5,130.18,130.18
75399,8927,1328,2,34.79,173.95
75400,19060,713,3,108.74,326.22
75401,6302,52,2,32.08,64.16
75402,9974,84,1,23.56,23.56
75403,12540,1191,3,197.67,790.68
75404,6543,844,1,140.67,422.01
75405,2876,1253,2,704.63,704.63
75406,2993,892,4,450.08,1350.24
75407,4863,1261,3,147.25,441.75
75408,1224,285,3,203.27,203.27
75409,16773,432,1,196.18,784.72
75410,2566,91,1,127.18,508.72
75411,19792,627,3,25.36,101.44
75412,17219,1306,2,119.98,119.98
75413,2228,237,4,79.61,159.22
75414,13228,763,2,269.88,1079.52
75415,17514,913,2,308.36,925.08
75416,13085,1089,1,144.53,144.53
75417,16620,846,3,70.84,141.68
75418,7969,545,4,66.84,66.84
75419,9577,1431,3,1787.46,1787.46
75420,5883,1160,2,46.7,186.8
75421,15023,1279,5,160.47,160.47
75422,1067,10,2,125.84,503.36
75423,2639,915,2,379.06,1137.18
75424,13237,496,4,65.4,130.8
75425,10674,117,3,61.95,309.75
75426,18259,1441,2,137.69,413.07
75427,19524,967,3,161.64,646.56
